R1,F1,M1,R2,F2,M2,R3,F3,M3,R4,F4,M4
0,0,0,0,0,0,2.041392685,0.301029996,3.571614187,0,0,0
0,0,0,0.77815125,0.301029996,3.630341054,2.075546961,0,3.44667545,2.06069784,0.301029996,3.703854045
1.278753601,1.113943352,4.140702335,0,1.146128036,4.31065512,1.740362689,0.954242509,4.223217856,0.77815125,0.954242509,4.384757157
0,0,0,0,0,0,1.176091259,0,3.191428044,0,0,0
0,0,0,0,0,0,1.785329835,0,3.295577571,0,0,0
0,0,0,0,0,0,0,0,0,1.69019608,0,3.189770956
0,0,0,0,0,0,2.025305865,0,3.494802604,0,0,0
0,0,0,0,0,0,1.73239376,0,3.626694535,1.939519253,0,3.981365509
1.591064607,0.301029996,3.50284909,2.096910013,0,3.478689587,1.531478917,0.602059991,4.111217067,0,0,0
0,0,0,1.361727836,0.477121255,4.018066281,0,0,0,2.23299611,0,3.738438536
1.531478917,0.602059991,3.942833821,0,0,0,1.079181246,0.602059991,3.851920441,0.84509804,0.301029996,3.814284393
0,0,0,0,0,0,0,0,0,2.056904851,0,3.39624166
1.740362689,0,3.480649404,0,0,0,0.77815125,0,3.626694535,0,0,0
