R1,F1,M1,R2,F2,M2,R3,F3,M3,R4,F4,M4
0,0,0,0,0,0,1.633468456,0.477121255,3.713384323,1.531478917,0,3.414484116
0,0,0,2.037426498,0,3.431117466,0,0,0,0,0,0
1.69019608,0.301029996,3.880366288,0,0,0,0,0,0,0.77815125,0.301029996,3.791076698
2.238046103,0,3.375156861,1.51851394,0,2.662948622,0,0,0,0,0,0
1.959041392,0.477121255,3.821076772,1.146128036,0.301029996,2.681910791,0,0,0,1.72427587,0.477121255,3.76189381
0,0,0,2.100370545,0,3.379124146,2.260071388,0,3.700063886,1.832508913,0,3.626694535
1.963787827,0.602059991,4.423997396,2.033423755,0.477121255,4.415995981,1.986771734,0,4.247563278,1.875061263,0.301029996,3.67734055
0,0,0,2.008600172,0,3.431117466,0,0,0,1.544068044,0.698970004,4.101956776
2.064457989,0,3.112130326,2.06069784,0,2.714808585,1.544068044,0.602059991,3.787286465,1.73239376,0.477121255,3.895928629
2.056904851,0.301029996,3.469954776,1.897627091,0.477121255,3.74111053,1.949390007,0,3.193124598,2.222716471,0.301029996,3.621772844
0,0,0,1.913813852,0.602059991,3.769468998,1.477121255,0.602059991,3.993363936,1.414973348,0,3.530122825
1.51851394,0,3.510637303,0,0,0,2.012837225,0,3.715446407,0,0,0
1.72427587,0,3.130324279,0,0,0,0,0,0,0,0,0
1.301029996,0.477121255,3.988933613,0,0,0,0,0,0,0,0,0
0,0,0,2.206825876,0,2.987384586,0,0,0,0,0,0
2.245512668,0,3.852278116,2.123851641,0,3.13008747,0,0,0,1.113943352,0,3.017196484
0,0,0,0,0,0,1.672097858,0,3.546542663,0,0,0
1.62324929,0,3.149295725,0,0,0,0,0,0,0,0,0
2.245512668,0,3.220698016,0,0,0,2.149219113,0,3.155354746,0,0,0
0,0,0,0,0,0,0,0,0,2.053078443,0,3.115372737
0,0,0,0,0,0,0,0,0,0.77815125,0.602059991,4.146466532
1.681241237,0,3.288749082,0,0,0,2.08278537,0,3.269512944,2.181843588,0,3.193124598
0,0,0,1.505149978,0,3.114375467,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.033423755,0,2.931339283
0,0,0,0,0,0,1.643452676,0.602059991,3.936513742,0,0,0
2.096910013,0,3.106616335,1.897627091,0.477121255,3.64396641,0,0,0,2.033423755,0,3.494802604
1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0
0,0,0,2.187520721,0,3.070897347,0,0,0,0,0,0
1.929418926,0.477121255,3.679577902,1.662757832,0.301029996,3.641186767,0,0,0,1.913813852,0,3.590575375
0,0,0,0,0,0,1.204119983,0,3.130922206,0,0,0
1.851258349,0.301029996,3.415904349,0,0,0,0,0,0,0,0,0
1.84509804,0,3.457454962,0,0,0,0,0,0,0,0,0
0.602059991,0,3.457454962,1.740362689,0,3.409187392,1.934498451,0.301029996,3.810541881,1.62324929,0.301029996,3.809903691
0,0,0,0,0,0,1.919078092,0,3.679763559,2.220108088,0.477121255,3.130695897
0.903089987,0,3.113622157,0,0,0,0,0,0,0,0,0
0.698970004,0,3.975431472,1.748188027,0,3.337617612,0,0,0,0,0,0
0,0,0,0,0,0,1.740362689,0,3.395970697,0,0,0
2.212187604,0.301029996,3.521318582,0,0,0,0,0,0,1.544068044,0.301029996,3.716949134
2.212187604,0.301029996,3.728743913,2.133538908,0,3.484441098,1.785329835,0,3.273816704,1.62324929,0,3.414484116
0,0,3.590743412,0,0,0,0,0,0,0.698970004,0,3.70608396
0,0,0,0,0,0,0,0,0,1.681241237,0.477121255,3.923212922
0,0,0,0,0,0,1.84509804,0,3.19723881,0,0,0
0,0,0,1.51851394,0,3.178180812,0,0,0,1.146128036,0,3.193287743
2.100370545,0,4.153308111,1.431363764,0,3.142787837,0,0,0,1.544068044,0.698970004,3.821789351
0,0,0,2.100370545,0,2.714808585,2.230448921,0,3.139879086,0,0,0
1.755874856,0,3.138204664,0,0,0,0,0,0,0,0,0
2.096910013,0,3.375156861,0,0,0,0,0,0,0,0,0
2.103803721,0,3.34426254,0,0,0,0,0,0,0,0,0
2.093421685,0,3.112130326,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.799340549,0,3.108888076,2.068185862,0,3.151898918
2.139879086,0,3.055451696,0,0,0,0,0,0,2.164352856,0,3.193772609
1.342422681,0,3.39707055,0,0,0,1.431363764,0,3.395970697,1.462397998,0,3.396469907
2.08278537,0,3.66352169,1.982271233,0,2.714808585,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.278753601,0.477121255,3.993705465
1.799340549,0,3.674401476,0,0,0,0,0,0,0,0,0
1.477121255,0.301029996,3.97904913,0,0,0,0,0,0,0,0,0
0.602059991,0.602059991,4.465423231,0,0,0,1.462397998,0.602059991,3.713551858,1.62324929,0.477121255,3.998903991
1.612783857,0.602059991,3.755838643,1.748188027,0.301029996,3.41201154,1.991226076,0,3.78266564,0,0,0
0,0,0,1.792391689,0.477121255,3.661639469,0,0,0,0,0,0
0.77815125,0.477121255,3.877707205,0,0,0,1.278753601,0,3.407626509,2.033423755,0,3.7958326
2.113943352,0,3.055451696,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.395970697,0.77815125,0,3.626694535
2.117271296,0.301029996,3.466166195,0,0,0,0,0,0,0,0,0
0.84509804,0,4.777281792,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.033423755,0,3.695252975
1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0
2.243038049,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,2.184691431,0,2.714808585,0,0,0,0,0,0
0,0,0,0,0,0,1.146128036,0.301029996,3.134493132,0,0,0
2.071882007,0.301029996,3.494171083,0,0,0,0,0,0,0,0,0
0,0.602059991,3.759494156,0,0,0,0,0,0,0,0,0
1.602059991,0.698970004,4.080893051,2.021189299,0.477121255,4.118877272,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.681241237,0.698970004,4.219575729
1.602059991,0,3.156424966,0,0,0,0,0,0,0,0,0
0,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0
0,0,0,1.875061263,0.602059991,3.805870352,0,0,0,0,0,0
1.477121255,0.301029996,3.564865532,0,0,0,0,0,0,0,0,0
2.071882007,0.301029996,3.977216852,1.505149978,0.477121255,3.259902267,0,0,0,0,0,0
0,0,0,1.72427587,0,3.337617612,0,0,0,0,0,0
0,0,0,1.908485019,0.301029996,2.990682227,2.08278537,0,3.39707055,1.73239376,0,3.139879086
2.220108088,0.301029996,4.070617662,0,0,0,0,0,0,0,0,0
2.235528447,0,3.375156861,0,0,0,0,0,0,0,0,0
2.071882007,0,3.852278116,1.785329835,0,3.142787837,2.146128036,0,3.478689587,0,0.477121255,3.554177689
0,0,0,0,0,0,0,0.301029996,3.580780833,1.531478917,0,3.414484116
1.698970004,0.301029996,3.698100546,1.982271233,0.477121255,3.46437971,1.477121255,0.602059991,3.949793551,0,0,0
0.301029996,0.301029996,3.658717927,0,0,0,0,0,0,0,0,0
1.880813592,0.477121255,3.631922258,0,0,0,0,0,0,0,0,0
0,0,0,2.045322979,0,3.172705261,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.531478917,0.698970004,4.01527416
1.963787827,0,3.196888747,0,0,0,0,0,0,0,0,0
0.602059991,0.477121255,3.976427904,0,0,0,1.62324929,0,3.565215595,0,0,0
0,0,0,1.826074803,0,3.355710667,1.204119983,0,3.395970697,0,0,0
0,0,0,1.113943352,0,3.691502769,1.880813592,0,3.708656505,0,0,0
1.785329835,0,3.406126888,1.51851394,0,3.457329851,0,0,0,0,0,0
2.146128036,0.301029996,3.5901212,0,0,0,1.681241237,0,3.407626509,0,0,0
0,0,0,0,0,0,0,0,0,2.225309282,0,3.118691333
1.986771734,0.698970004,4.069951748,1.51851394,0.301029996,3.155813166,0,0,0,0,0,0
0,0,0,1.875061263,0.301029996,3.437634673,0,0,0,2.021189299,0,3.294782593
0,0,0,2.037426498,0,3.172705261,1.799340549,0,3.021147551,1.826074803,0.301029996,3.24036842
1.908485019,0,3.39707055,2.238046103,0,2.714808585,0,0,0,0,0,0
1.73239376,0,3.457454962,1.977723605,0,3.431117466,0,0,0,0,0,0
1.477121255,0.477121255,3.765040682,1.662757832,0.602059991,4.192471437,1.278753601,0.301029996,3.648148403,0,0,0
0.301029996,0,3.001915807,0,0,0,0,0,0,0,0,0
1.908485019,0,3.63647902,0,0,0,0,0,0,0,0,0
1.477121255,0.301029996,3.966800229,0,0,0,0,0,0,1.977723605,0,3.363887174
2.089905111,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.903089987,0,3.295577571
2.240549248,0,3.112130326,0,0,0,0,0,0,0,0,0
0,0.477121255,3.97841566,2.037426498,0,3.431117466,0,0,0,0,0,0
0,0,0,0,0,0,1.204119983,0,3.395970697,0,0,0
0.301029996,0.301029996,3.192826479,0,0,0,0,0,0,0,0,0
1.544068044,0,3.674401476,0,0,0,1.462397998,0,3.130922206,0,0,0
1.748188027,0.301029996,4.181390587,0,0,0,1.851258349,0,3.708656505,0,0,0
0,0,0,2.123851641,0,3.13008747,0,0,0,0,0,0
1.633468456,0.477121255,3.957665114,0,0,0,0.954242509,0,3.597695186,0,0,0
1.86923172,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.201397124,0,3.407149289
1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0
0,0,0,2.11058971,0,3.156222197,0,0,0,0,0,0
0.301029996,0,3.035589817,0,0,0,0,0,0,0,0,0
0,0,0,1.73239376,0.301029996,3.7355989,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.136720567,0,3.39707055
0,0,0,2.136720567,0,3.431117466,1.643452676,0,3.583717768,0,0,0
2.041392685,0,3.375156861,2.184691431,0.301029996,3.473735257,1.301029996,0,3.58929101,0,0,0
2.245512668,0,3.34426254,0,0,0,0,0,0,0,0,0
0,0,0,2.238046103,0,2.714808585,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.838849091,0,3.11345412
0,0,0,1.799340549,0,3.355710667,1.301029996,0.477121255,3.799163008,0,0,0
0,0,0,0,0,0,1.740362689,0.301029996,3.948396119,0,0,0
0.77815125,0,3.450325721,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.113943352,0,3.679763559,0,0,0
0,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0
0,0,0,2.123851641,0,3.13008747,1.544068044,0,3.106596513,0,0,0
0,0,0,2.049218023,0,3.163475845,0,0,0,0,0,0
2.238046103,0.477121255,3.433205441,0,0,0,0,0,0,0,0,0
0,0,0,1.748188027,0,3.886308647,0,0,0,0,0,0
1.959041392,0.301029996,3.398451689,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.033423755,0,2.931339283
0,0,0,0,0,0,0,0,0,0.602059991,0,3.626694535
1.477121255,0,3.480872708,0,0,0,0,0,0,0,0,0
0,0,0,2.004321374,0,3.163475845,0,0,0,0,0,0
0,0,0,0,0,0,1.361727836,0,3.679763559,0,0,0
1.77815125,0,3.260838016,1.322219295,0.301029996,3.465278752,0,0,0,0,0,0
0,0,0,0,0,0,1.69019608,0,3.139879086,0,0,0
0,0,0,2.017033339,0.301029996,4.080974785,0,0,0,0,0,0
0,0,0,2.187520721,0,2.714808585,0,0,0,0,0,0
1.748188027,1,4.173715516,1.748188027,0.477121255,3.747743647,2.053078443,0,3.300052063,0,0,0
2.079181246,0,3.21987877,1.913813852,0.477121255,3.594668467,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.591064607,0,3.139879086
0,0,0,0,0,0,0,0.698970004,4.262918096,0,0,0
2.149219113,0.301029996,3.712745561,0,0,0,1.361727836,0.477121255,3.658564117,0,0,0
0,0,0,2.23299611,0,3.201377993,0,0,0,0,0,0
2.227886705,0,3.112130326,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.158362492,0,3.39707055
1.77815125,0,3.102446385,0,0,0,0,0,0,0,0,0
0,0,0,1.672097858,0,3.723687452,0,0,0,1.681241237,0.602059991,4.391811774
0,0,0,0,0,0,1.799340549,0,3.133538908,0,0,0
0,0,0,0,0,0,0,0,0,1.973127854,0,3.363887174
0,0,0,2.217483944,0,2.714808585,2.103803721,0,3.39707055,0,0,0
0,0,0,1.491361694,0.477121255,3.797967638,0,0,0,0,0,0
1.72427587,0.301029996,3.36587881,0,0,0,0,0,0,0,0,0
1.748188027,0,3.06120537,0,0,0,2.255272505,0,3.22712396,0,0,0
1.919078092,0.301029996,3.885185362,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.662757832,0.301029996,3.447218635
0,0,0,0,0,0,0,0,0,2.146128036,0,3.39707055
0,0,0,1.740362689,0.477121255,3.635153307,0,0,0,0,0,0
0.602059991,0.477121255,3.865549101,0,0,0,0,0,0,0,0,0
2.245512668,0,3.375156861,2.041392685,0.301029996,3.119444426,2.181843588,0,3.732248569,1.544068044,0,3.769432641
0,0,0,0,0,0,1.633468456,0.301029996,3.19723881,0,0,0
0,0,0,0,0,0,0,0,0,0.602059991,0,3.396469907
0,0,0,0,0,0,0,0,0,1.176091259,0,3.017196484
0,0,0,2.222716471,0,3.172705261,0,0,0,0,0,0
0,0,0,0,0,0,0.954242509,0,3.130922206,0,0,0
0,0,0,2.033423755,0,3.431117466,0,0,0,0,0,0
2.100370545,0,3.125044649,0,0,0,1.919078092,0,3.246125235,0,0,0
0,0,0,0,0,0,1.785329835,0,3.273816704,0,0,0
2.103803721,0,3.181645527,0,0,0,0,0,0,0,0,0
0.903089987,0.477121255,3.490615876,0,0,0,0,0,0,0,0,0
0,0,0,1.301029996,0,3.178180812,1.113943352,0.301029996,3.530142702,0,0,0
0,0,0,2.017033339,0,3.13008747,0,0,0,1.62324929,0.602059991,3.649414656
0,0,0,1.380211242,0.301029996,3.752872308,0,0,3.29666519,0,0,0
0,0,0,0,0,0,1.924279286,0,3.407626509,1.913813852,0.301029996,4.154846805
1.477121255,0,3.480872708,0,0,0,0,0,0,0,0,0
0,0,0,1.799340549,0,3.355710667,0,0,0,0,0,0
0,0,0,1.672097858,0,2.662948622,0,0,0,0,0,0
0,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0
0,0,0,2.123851641,0,3.431117466,0,0,3.407626509,0,0,0
1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0
2.255272505,0,3.886494154,0,0,0,0,0,0,0,0,0
1.602059991,0.301029996,3.108070218,0,0,0,0,0,0,0,0,0
1.755874856,0.77815125,4.451029635,0,0,0,2.255272505,0,3.779719583,0,0,0
2.149219113,0,3.112130326,0,0,0,0,0,0,0,0,0
1.041392685,0.301029996,3.516812081,0,0,0,0,0,0,2.025305865,0,3.494802604
0,0,0,1.799340549,0,3.142787837,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
0,0,0,1.544068044,0,2.662948622,0,0,0,0,0,0
0,0,0,2.187520721,0,2.987384586,0,0,0,1.176091259,0,3.017196484
2.217483944,0.301029996,3.589334344,0,0,0,1.556302501,0.301029996,3.497629617,1.986771734,0.301029996,3.6202904
0,0,0,2.146128036,0,3.17356616,0,0,0,0,0,0
0,0,0,2.184691431,0.477121255,3.256956519,0,0,0,0,0,0
2.255272505,0,3.181645527,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.146128036,0,3.318226479
0,0,0,1.949390007,0,3.688576136,0,0,0,2.025305865,0,3.570314238
0,0,0,0,0,0,0,0,0,2.033423755,0,2.931339283
1.505149978,0,4.300160537,0,0,0,1.681241237,0.301029996,3.529642712,0,0,0
0,0,0,0,0,0,1.556302501,0.477121255,3.727838881,2.206825876,0,3.107430542
0,0,0,0,0,0,1.62324929,0,3.106596513,0,0,0
0,0,0,2.146128036,0.477121255,3.767588801,0,0,0,0,0,0
2.079181246,0,3.112130326,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.278753601,0,3.417994573
2.025305865,0,3.679548126,1.505149978,0.301029996,3.877148885,0,0,0,0,0,0
2.198657087,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,1.72427587,0.301029996,3.740305478,0.301029996,0.477121255,3.694172056,1.672097858,0,3.82111795
0,0,0,1.897627091,0,3.390383061,0,0,0,0,0,0
0,0,0,2.195899652,0,3.169302314,1.929418926,0.301029996,3.681558379,0,0.301029996,3.631277286
2.117271296,0,2.901396876,0,0,0,0,0,0,0,0,0
0,0,0,1.146128036,0.301029996,3.105110877,1.672097858,0,3.395970697,0,0,0
2.245512668,0,3.112130326,0,0,0,0,0,0,0,0,0
1.681241237,0,3.156424966,0,0,0,0,0,0,0,0,0
0,0,0,2.139879086,0,3.13008747,0,0,0,2.204119983,0,3.419721329
1.995635195,0.301029996,3.407030177,0,0,0,0,0,0,2.190331698,0.301029996,3.418065201
0.698970004,0.301029996,3.915379089,1.73239376,0.477121255,3.752727228,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.181843588,0.477121255,3.681904417
0,0,0,0,0,0,0,0,0,2.037426498,0,3.416402733
0,0,0,0,0,0,1.62324929,0,3.407626509,1.591064607,0,3.414484116
2.127104798,0,2.901396876,1.84509804,0,3.576118889,0,0,0,0,0,0
1.477121255,0,3.179842713,0,0,0,0,0,0,1.740362689,0,3.139879086
2.252853031,0.301029996,3.949462083,1.62324929,0.301029996,3.479210808,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.079181246,0,3.138173761
0,0,0,0,0,0,1.342422681,0.301029996,3.899978763,0,0,0
0,0,0,0,0,0,0,0,0,1.079181246,0,3.017196484
0,0,0,0,0,0,0,0,0,1.51851394,0,3.89160537
1.740362689,0,3.001915807,0,0,0,1.342422681,0,3.407626509,2.158362492,0,3.595812588
0,0,0,0,0,0,1.278753601,0,3.134810742,0,0,0
0,0,0,0,0,0,0,0,0,1.414973348,0,3.268157915
1.477121255,0,3.698100546,0,0,0,0,0,0,0,0,0
2.093421685,0,3.375156861,1.959041392,0,2.662948622,0,0,0,0,0,0
1.73239376,0.698970004,3.663308674,0,0,0,1.785329835,0.301029996,3.683814631,2.245512668,0,3.747705446
0,0,0,2.021189299,0.301029996,3.594173494,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.053078443,0,3.115372737
2.096910013,0.477121255,4.003046682,0,0,0,0,0,0,0,0,0
1.77815125,0.698970004,4.060709253,1.880813592,0.301029996,3.34404472,2.164352856,0,3.164283539,0,0,0
1.73239376,0.477121255,3.61801858,0,0,0,0,0,0,0,0,0
0,0,0,2.004321374,0.301029996,3.473735257,0,0,0,0,0,0
0,0,0,2.11058971,0,3.156222197,0,0,0,0,0,0
0,0,0,2.064457989,0.301029996,3.537663523,1.949390007,0.477121255,3.706440454,0,0,0
0,0,0,0,0,0,0,0,0,2.064457989,0,3.115372737
0,0,0,1.991226076,0,3.163475845,0,0,0,0,0,0
0,0,0,1.505149978,0,2.662948622,1.544068044,0.301029996,3.279750837,0,0,0
0,0,0,2.11058971,0.301029996,3.193833837,0,0,0,1.544068044,0,3.191428044
0,0,0,1.826074803,0,3.355710667,0,0,0,2.245512668,0,3.39707055
1.477121255,0,3.656963967,0,0,0,2.240549248,0,3.966331775,0,0,0
0,0,0,1.505149978,0,3.183108085,0,0,0,0,0,0
1.949390007,0,3.138204664,1.913813852,0.477121255,3.273243549,1.924279286,0.301029996,3.62850884,0,0,0
0,0,0,2.008600172,0,3.17356616,0,0,0,0,0,0
0,0,0,2.11058971,0,3.379124146,1.544068044,0,3.395970697,0.77815125,0,3.626694535
1.851258349,0.301029996,3.698100546,0,0,0,0,0,0,0,0,0
0,0,0,2.117271296,0,3.153788186,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.875061263,0.301029996,3.83973027
1.505149978,0,3.179842713,0,0,0,0,0,0,2.178976947,0.301029996,3.524529496
2.245512668,0,3.202426872,0,0,0,1.806179974,0,3.097725445,0,0,0
2.181843588,0.477121255,4.180622371,0,0,0,0,0,0,0,0,0
0,0,0,2.133538908,0.477121255,3.369930013,0,0,0,0,0,0
0.903089987,0,3.113622157,0,0,0,2.075546961,0,3.305544385,0,0,0
0,0,0,0,0,0,1.959041392,0,3.134810742,0,0,0
0,0,0,0,0,0,0,0,0,1.977723605,0,2.969554195
1.755874856,0,3.674401476,0,0,0,0.698970004,0,3.679763559,0,0,0
0,0,0,0,0,0,0,0,0,2.217483944,0,3.118691333
0,0,0,0,0,0,0,0,0,1.544068044,0,3.626694535
0,0,0,1.819543936,0.477121255,3.806654497,0,0,0,0,0,0
0,0,0,0,0,0,1.84509804,0,3.407626509,0,0,0
1.72427587,0,3.674401476,0,0,0,0,0,0,0,0,0
2.257678575,0,3.112130326,2.198657087,0,2.714808585,0,0,0,0,0,0
0,0,0,1.716003344,0,2.662948622,0,0,0,0.77815125,0.301029996,3.962175208
2.079181246,0.602059991,3.93397215,1.079181246,0.301029996,3.178180812,0,0,0,1.176091259,0.301029996,3.602458717
1.963787827,0,4.476251796,1.819543936,0,2.662948622,2.187520721,0,3.779719583,1.146128036,0.301029996,3.878411031
0,0,0,1.602059991,0,3.354951275,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.176091259,0,3.017196484
1.77815125,0,3.674392323,0,0,0,1.51851394,0,4.024911938,1.681241237,0.301029996,3.874399767
1.698970004,0,3.001915807,1.531478917,0.477121255,3.635527186,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.158362492,0,2.969554195
0.698970004,0.301029996,3.351977569,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.214843848,0,3.315926935
0,0,0,1.959041392,0,3.355710667,0,0,0,0,0,0
0,0,0,2.071882007,0.602059991,3.522310344,0,0,0,1.62324929,0.477121255,3.579321189
0.903089987,0.698970004,4.00088255,1.591064607,0,3.409187392,1.919078092,0,3.407626509,2.178976947,0,3.896842584
0,0,0,0,0,0,0,0,0,1.886490725,0,3.626694535
2.079181246,0.301029996,3.462902292,0,0,0,0,0,0,2.033423755,0.301029996,3.706484429
0,0,0,0,0,0,0,0,0,2.181843588,0.301029996,3.27151557
0,0,0,0,0,0,0,0,0,1.531478917,0,3.414484116
0.301029996,0,3.130324279,0,0,0,0,0,0,0,0,0
2.255272505,0,3.375156861,0,0,0,0,0,0,0,0,0
1.73239376,0,3.196888747,0,0,0,0,0,0,0,0,0
2.220108088,0,3.21987877,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.068185862,0,3.115372737
1.322219295,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
0,0,0,1.897627091,0,3.390383061,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.377848791,0,0,0
0,0,0,0,0,0,0,0,0,2.075546961,0,3.138173761
0,0,0,2.017033339,0,3.13008747,0,0,0,0,0,0
2.227886705,0,3.112130326,1.322219295,0.477121255,3.158053455,1.886490725,0,3.139879086,0.77815125,0,3.139879086
0,0,0,2.230448921,0.301029996,3.118442115,0,0,0,0,0,0
1.146128036,0,3.698100546,0,0,0,0,0,0,0,0,0
1.880813592,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,1.431363764,0.301029996,3.916081698,1.361727836,0,3.407626509,0,0,0
1.977723605,0,3.852278116,1.602059991,0,3.510764622,0,0,0,2.033423755,0,3.709490533
1.662757832,0,3.288749082,0,0,0,0,0,0,0,0,0
2.103803721,0,3.220698016,0,0,0,0,0,0,0,0,0
0,0,3.035589817,0,0,0,0,0,0,0,0,0
2.064457989,0,3.213775821,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.136720567,0,3.39707055
0,0,0,0,0,0,1.763427994,0,3.097725445,0,0,0
0,0,0,1.041392685,0,3.098997634,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.176091259,0,3.017196484
2.017033339,0,3.112130326,2.204119983,0,2.714808585,0,0,0,0,0,0
0,0,0,2.068185862,0,3.106300143,0,0,0,0,0,0
0,0,0,2.100370545,0,3.379124146,1.982271233,0,3.364271784,0,0,0
2.117271296,0,3.181645527,0,0,0,0,0,0,0,0,0
1.880813592,0,3.113622157,1.977723605,0,3.13008747,0,0,0,0,0,0
0,0,0,1.903089987,0,3.443817832,0,0,0,0,0,0
0,0,0,1.886490725,0,3.560026249,0,0,0,2.033423755,0.301029996,3.9446256
1.255272505,0.301029996,3.020797488,0,0,0,0,0,0,0,0,0
0,0,0,2.235528447,0.301029996,3.455452674,1.929418926,0.301029996,3.750534604,0,0,0
0,0,0,2.146128036,0,2.714808585,1.568201724,0,3.407626509,0,0,0
0,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0
0.77815125,0.301029996,3.979850082,0,0,0,1.963787827,0,3.755293519,2.012837225,0.301029996,4.007163375
0,0,0,1.84509804,0.602059991,4.014582971,0.301029996,0.602059991,3.814525908,2.033423755,0.301029996,3.599711248
1.838849091,0,2.966569259,1.041392685,0.301029996,3.603927334,0,0,0,0,0,0
0,0,0,2.033423755,0,3.089745848,0,0,0,0,0,0
2.096910013,0,3.112130326,0,0,0,0,0,0,0,0,0
1.875061263,0,3.674401476,0,0,0,1.322219295,0,3.980793555,0,0,0
1.77815125,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.301029996,0,3.679763559,0,0,0
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
0,0,0,2.004321374,0,3.163475845,0,0,0,0,0,0
1.041392685,0.301029996,3.432855119,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.041392685,0.301029996,3.571614187
1.880813592,0,3.138204664,0,0,0,0,0,0,0,0,0
2.093421685,0,2.901396876,0,0,0,0,0,0,0,0,0
0,0,0,1.278753601,0,3.284248655,0,0,0,0,0,0
1.919078092,0.301029996,3.682272951,0,0,0,0,0,0,0,0,0
0,0,0,2.201397124,0,2.987384586,0,0,0,1.079181246,0,3.017196484
0,0.301029996,3.51775088,0,0,0,0,0,0,0,0,0
0,0,0,1.51851394,0,3.409187392,0,0,0,0,0,0
2.093421685,0,3.106616335,0,0,0,0,0,0,0,0,0
1.72427587,0,3.138204664,0,0,0,0,0,0,0,0,0
2.103803721,0,3.482675522,0,0,0,0,0,0,0,0,0
1.875061263,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,1.919078092,0,3.576118889,0,0,0,0,0,0
0,0,0,1.86923172,0.602059991,3.856187579,0,0,0,0,0,0
0,0,0,2.187520721,0,3.169302314,0,0,0,0,0,0
0,0,0,2.187520721,0,3.156222197,0,0,0,0,0,0
1.698970004,0.301029996,3.839033034,0,0,0,0,0,0,0,0,0
2.198657087,0,3.304452712,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.851258349,0.301029996,3.425689956,0,0,0
0,0,0,0,0,0,0,0,0,2.214843848,0,3.315926935
0,0,0,1.740362689,0.698970004,3.598950717,1.672097858,0.301029996,3.647432525,0,0,0
0,0,0,0,0,0,0,0,0,1.176091259,0,3.191428044
1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0
2.025305865,0,3.520908766,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.146128036,0,2.833780746,1.62324929,0.301029996,3.587454687
1.740362689,0.477121255,3.898637797,0,0,0,0,0,0,0,0,0
2.206825876,0,3.571013913,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.785329835,0,3.295577571
1.963787827,0,3.874191805,0,0,0,0,0,0,0,0,0
0,0,0,2.195899652,0,3.169302314,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.053078443,0,3.39707055
