B1,I1,C1,P1,R1,F1,M1,B2,I2,C2,P2,R2,F2,M2,B3,I3,C3,P3,R3,F3,M3,B4,I4,C4,P4,R4,F4,M4,Y
0,0,0,0,0,0,0,0,0.532614854,0,0,1.653212514,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.483347223,0,0,1.176091259,0,3.708656505,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.569386076,0,-0.301029996,1.880813592,0,3.414484116,y
0,0,0,0,0,0,0,0,2.048890959,0,0.301029996,1.959041392,0.301029996,3.445125214,0,0,1.01301587,0,2.149219113,0,3.139879086,0,0,0,0,0,0,0,y
0,1.511010321,0,0.301029996,1.662757832,0.301029996,3.647730888,0,1.332226012,0,0.301029996,1.653212514,0.301029996,3.462559781,0.477121255,2.74647291,2.99628993,0.124938736,1.612783857,0.602059991,3.889483987,0,0,0,0,0,0,0,y
0,3.248099848,1.665539263,0.698970004,0.602059991,0.698970004,4.153119917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.291193346,0,0.176091259,1.681241237,0.477121255,3.914442636,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200800633,0,0,1.342422681,0,3.407626509,0,0,0,0,0,0,0,y
0,2.035517491,1.197383574,0.301029996,0,0.301029996,3.642116845,0,0,0,0,0,0,0,0,0,1.374202753,0,1.875061263,0,3.407626509,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.291916096,0,0,1.69019608,0,3.409187392,0,0,1.764689695,0,2.029383778,0,3.645503287,0.301029996,3.592571347,3.604943636,0.477121255,1.62324929,0.77815125,4.14681513,y
0,0,0,0,0,0,0,0,1.913654589,0,0,2.204119983,0,3.214684585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.963530126,0.495404867,0.77815125,1.505149978,0.77815125,3.802939014,0,0,0,0,0,0,0,0,0,1.569611447,0,2.045322979,0,3.408460537,y
0,1.457847763,0,0,0.903089987,0,3.700885811,0,1.559625636,0,0.301029996,1.986771734,0.301029996,3.478703729,0.301029996,2.294148823,3.521462926,0.301029996,1.643452676,0.602059991,3.983259875,0,0,0,0,0,0,0,y
0.301029996,3.494787489,1.58886235,0.397940009,1.531478917,0.698970004,3.948715626,0.477121255,1.977823628,0,-0.477121255,1.672097858,0,3.409187392,0,0,0,0,0,0,0,0.477121255,0,3.287522243,-0.176091259,2.217483944,0.301029996,3.588552239,y
0,0,0,0,0,0,0,0,1.807574477,0,0,2.195899652,0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381765642,1.004114212,0.477121255,1.897627091,0.477121255,3.55082111,0,0,2.517426321,0,1.785329835,0,3.295577571,y
0,1.173997663,0,0,1.397940009,0,3.37265475,0,2.712766344,3.133538908,0.477121255,1.86332286,0.477121255,3.778530907,0,0,0,0,0,0,0,0.301029996,0,2.064412056,0.176091259,1.886490725,0.477121255,3.716442866,y
0,1.87731109,0,0.301029996,1.995635195,0.301029996,3.801590376,0,0,1.471330273,0,1.51851394,0,3.638647608,0,0,0,0,0,0,0,0,0,1.668404013,0,1.886490725,0,3.681241237,y
0,0,0,0,0,0,0,0.301029996,1.287332455,0,0,1.681241237,0.301029996,3.340410899,0,1.745853165,0.816747407,0.477121255,1.897627091,0.477121255,3.81122416,0,0,3.720751325,0,2.071882007,0,3.720751325,y
0,1.332612561,0,0,1.826074803,0,3.39707055,0,2.684964985,0,0,1.748188027,0,3.38393499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.059969288,0,0,1.86332286,0,3.089353066,0,0,0,0,0,0,0,0,1.591821482,0,0.301029996,1.785329835,0.301029996,3.667368443,y
0,3.02023193,1.455141627,1,1.698970004,1,4.539986616,0,0,1.840776319,0.477121255,1.886490725,0.477121255,3.853613544,0,0,3.461788282,0.301029996,2.012837225,0.301029996,3.762818277,0,0,0,0,0,0,0,y
0,1.753617873,1.751157275,0.301029996,0.77815125,0.301029996,4.300160537,0,0,2.888381583,0.301029996,2.06069784,0.301029996,3.6405971,0,0,1.711792898,0,1.892094603,0,3.732982197,0,0,3.862294524,0,1.69019608,0,3.862294524,y
0,1.374222576,1.067417356,0.301029996,1.041392685,0.301029996,3.516812081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.637470108,0,2.033423755,0,3.494802604,y
0,0,0,0,0,0,0,0,3.05608542,0,0.301029996,1.875061263,0.301029996,3.357115416,0,1.422842843,1.405816239,0.301029996,1.949390007,0.301029996,3.587563863,0,0,0,0,0,0,0,y
0,3.168171281,0,0,2.068185862,0,3.168171281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,2.221383867,0,0.301029996,2.181843588,0.301029996,3.712745561,0,0,0,0,0,0,0,0.301029996,0,0.727159631,-0.301029996,1.531478917,0,3.679763559,0,0,1.627460565,0,1.698970004,0,3.741403917,y
0.698970004,2.169121699,0,0.079181246,1.799340549,0.77815125,4.202122253,0.477121255,1.510733465,0.981707385,-0.176091259,1.799340549,0.301029996,3.304507143,0,0,0,0,0,0,0,0.301029996,0,3.13245919,0,1.924279286,0.301029996,3.977557231,y
0,2.266130335,0,0.301029996,2.217483944,0.301029996,3.52140284,0,0,3.512484877,0,1.84509804,0,3.512484877,0,0,3.383745137,0,1.875061263,0,3.383745137,0,0,3.394222979,0,2.033423755,0,3.394222979,y
0,0,0,0,0,0,0,0,3.371927343,0,0,2.133538908,0,3.371927343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826680585,0,0.301029996,0.954242509,0.301029996,3.067229833,0,0.839148708,0,0,1.079181246,0,3.064457989,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.841105225,0,0,1.633468456,0,3.318226479,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796472039,0,0,2.201397124,0,3.118691333,y
0,2.319094775,0,0.301029996,1.792391689,0.301029996,3.851088678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672452026,0,1.954242509,0,3.626694535,y
0,0,0,0,0,0,0,0,3.409187392,0,0,1.913813852,0,3.409187392,0,0,0,0,0,0,0,0,0,1.037907158,0,1.785329835,0,3.11345412,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187795915,0,0,2.161368002,0,3.731863959,y
0,1.118102741,0,0,1.977723605,0,3.062585413,0,0,1.320584273,0,1.880813592,0,3.337617612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.24781939,0,0,1.544068044,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,1.605643796,0,0.477121255,1.86923172,0.477121255,3.643070294,0.698970004,1.636414967,2.336371951,0,1.531478917,0.698970004,3.927268074,0,1.425968732,3.060184891,0.477121255,1.361727836,0.477121255,3.547273388,0.301029996,3.44667545,3.193124598,0,2.181843588,0.301029996,3.639176636,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13363656,1.0064196,0.602059991,0,0.602059991,3.63542392,0,0,0,0,0,0,0,y
0.301029996,2.437609555,1.166225235,0,1.041392685,0.301029996,3.593974572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.457989612,0,0,2.123851641,0,3.13008747,0,0,1.27729274,0,1.681241237,0,3.407626509,0,1.540075229,0,0,1.954242509,0,3.494317738,y
0,0,0,0,0,0,0,0.84509804,2.867851093,0,-0.146128036,2.008600172,0.698970004,4.065062947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.419721329,0,0,2.209515015,0,3.419721329,y
0,0,0,0,0,0,0,0,1.754328965,0,0,2.187520721,0,3.169302314,0,0,0,0,0,0,0,0,0,3.153012526,0,2.187520721,0,3.153012526,y
0,3.924513828,0,0.477121255,0.903089987,0.477121255,3.998630788,0,1.308755858,1.849185797,0.84509804,0.698970004,0.84509804,3.812776932,0.301029996,0,3.065064991,0.602059991,0.77815125,0.903089987,3.976184971,0,0,2.268235124,0.903089987,1.342422681,0.903089987,3.841673136,y
0,0,0,0,0,0,0,0,2.060049603,0,0,2.123851641,0,3.732147461,0,0,1.4105315,0,1.531478917,0,3.583717768,0,0,0,0,0,0,0,y
0.84509804,2.02020544,0,-0.477121255,1.73239376,0.301029996,3.895266704,0,3.018691455,3.163475845,0.301029996,2.06069784,0.301029996,3.398119409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.565144385,0,0,2.037426498,0,3.416402733,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040305066,0,0,0,0,3.295577571,y
0.602059991,1.567070182,1.56204128,0,1.838849091,0.602059991,3.917318201,0,0,0,0,0,0,0,0.301029996,2.858376573,0,0.176091259,1.361727836,0.477121255,3.435969914,0.301029996,0,3.77815871,0.176091259,2.033423755,0.477121255,3.77815871,y
0,1.288930226,1.022190927,0.477121255,1.69019608,0.477121255,3.530427733,0.477121255,0,1.860115545,-0.477121255,1.84509804,0,3.275088893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.443817832,0,0,0.602059991,0,3.443817832,0,0,0,0,0,0,0,0,2.569386076,0,0,1.62324929,0,3.414484116,y
0,1.032573325,0,0,1.698970004,0,3.156424966,0,0,1.973740269,0,2.136720567,0,3.607208725,0,0,2.805566518,0,0.954242509,0,3.407626509,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0.817181494,0,0,2.004321374,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.142787837,0,0,1.944482672,0,3.142787837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,2.108604473,0,0,2.195899652,0,3.470332309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801967579,0,0,1.505149978,0,3.972229295,y
0,2.815183019,1.909323661,0.477121255,2.227886705,0.477121255,3.846141857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.468609437,0,-0.477121255,1.838849091,0,3.422851946,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.962370741,0,0.301029996,2.123851641,0.301029996,3.807468781,y
0,3.424146122,0,0.301029996,2.113943352,0.301029996,3.424146122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.698970004,2.679686822,1.665764198,0,1.278753601,0.698970004,4.028673832,0.477121255,0,3.440900569,0,1.792391689,0.477121255,4.100333751,0.602059991,1.799251439,0,-0.124938737,0,0.477121255,3.835731747,0.301029996,0,3.590758749,0.176091259,1.785329835,0.477121255,3.767345243,y
0,1.567191506,0,0,1.740362689,0,3.674401476,0,0,0.566038609,0,1.740362689,0,2.662948622,0,0,1.131409113,0,1.643452676,0,3.679763559,0,1.720214618,0,0,1.875061263,0,3.741403917,y
0,0,0,0,0,0,0,0,3.172705261,0,0,2.017033339,0,3.172705261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.969554195,0,0,2.158362492,0,2.969554195,y
0,0,0,0,0,0,0,0,1.644840414,1.146606861,0.477121255,1.740362689,0.477121255,3.608698617,0,0,3.762211793,0,1.982271233,0,3.762211793,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.007238409,0,0,2.11058971,0,2.714808585,0,0,0,0,0,0,0,0,3.596607567,0,0,1.785329835,0,3.596607567,y
0,3.457454962,0,0,1.875061263,0,3.457454962,0,3.555642743,3.409187392,0.602059991,1.949390007,0.602059991,3.789589598,0,0,3.407626509,0,1.531478917,0,3.407626509,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538394789,0,1.544068044,0,3.708656505,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6787818,0,0,2.136720567,0,3.6787818,y
0,0,0,0,0,0,0,0,3.044363577,0,0,2.235528447,0,3.044363577,0.301029996,0,1.265266434,-0.301029996,1.995635195,0,3.050596269,0,0,2.255605043,0,1.954242509,0,3.100703083,y
0,0,0,0,0,0,0,0,2.050906224,0,0,2.139879086,0,3.607208725,0,0,1.443838681,0,1.959041392,0,3.407626509,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.316296548,0,0,1.531478917,0,3.480649404,0,0,0,0,0,0,0,0,2.129904624,0,0.477121255,1.51851394,0.477121255,3.305995883,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208449976,0,0,1.462397998,0,3.395970697,0,0,0,0,0,0,0,y
0,1.682149518,1.258037524,0.698970004,1.748188027,0.698970004,3.741748458,0,0,0,0,0,0,0,0,0,0.857702245,0,1.959041392,0,3.139879086,0,0,0,0,0,0,0,y
0,0.949084155,0,0,1.77815125,0,3.038989266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,1.699372689,0.978594744,0.698970004,1.698970004,0.698970004,3.866479384,0,0,0,0,0,0,0,0,0,2.397165716,0.477121255,2.190331698,0.477121255,3.844323747,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.521060605,0,0,1.785329835,0,3.596607567,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077298648,0,0,2.158362492,0,3.419721329,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.737845729,2.892094603,0.301029996,1.799340549,0.602059991,3.846845153,0.477121255,1.327246721,1.483365405,-0.176091259,1.255272505,0.301029996,3.519493709,y
0,0,0,0,0,0,0,0,1.738097292,0,0.477121255,1.973127854,0.477121255,3.672595743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.477121255,1.121724107,0,-0.477121255,1.886490725,0,3.130324279,0.301029996,4.066187702,0,0,2.008600172,0.301029996,4.066187702,0.301029996,0,3.140405056,-0.301029996,2.012837225,0,3.140405056,0,0,0,0,0,0,0,y
0.301029996,2.156102665,0,-0.301029996,0.903089987,0,3.603260697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.054680671,0,0,1.826074803,0,3.355710667,0,1.75290685,1.8431337,0.301029996,1.146128036,0.301029996,4.18614154,0.602059991,1.376293227,3.299026288,0,0,0.602059991,4.40644542,y
0.301029996,1.736120337,0,-0.301029996,1.77815125,0,2.966569259,0.77815125,1.647421532,2.750098798,-0.301029996,1.681241237,0.477121255,3.886390246,0,0,0,0,0,0,0,0.602059991,0,3.402146452,-0.301029996,1.278753601,0.301029996,3.709655704,y
0,2.096325081,1.092897781,0.477121255,1.86923172,0.477121255,3.885579075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270274697,0,0,2.041392685,0,3.115372737,y
0,0,0,0,0,0,0,0,2.521298505,0,0.602059991,1.62324929,0.602059991,3.901180772,0,0,1.378242731,0,1.880813592,0,3.407626509,0,0,0,0,0,0,0,y
0,1.600413032,0,0.301029996,0.301029996,0.301029996,3.57777654,0,0,0.708706113,0,1.954242509,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.698970004,3.501245894,1.921738992,-0.096910013,1.851258349,0.602059991,4.321907478,0.477121255,3.015838581,4.39981221,0.124938736,2.204119983,0.602059991,4.495859569,0,0,0,0,0,0,0,0,1.694977189,2.605505236,0.301029996,0.77815125,0.301029996,3.978056865,y
0,1.880615531,1.371095131,0.301029996,1.785329835,0.301029996,3.642116845,0,0,0,0,0,0,0,0,0,1.280521711,0,1.69019608,0,3.407626509,0,0,0,0,0,0,0,y
0.301029996,3.464578353,0,0,1.041392685,0.301029996,3.684138342,0.301029996,0,2.980130938,-0.301029996,2.11058971,0,3.457252193,0,0,0,0,0,0,0,0,0,1.837920478,0,2.033423755,0,3.695252975,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230731417,0,0,1.851258349,0,3.268157915,y
0,0,0,0,0,0,0,0,0.70390723,0,0,1.949390007,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0.301029996,1.876474002,0,0,1.84509804,0.301029996,3.529549127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193772609,0,0,2.204119983,0,3.193772609,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263495331,0,0.477121255,2.158362492,0.477121255,3.819797832,y
0,0,0,0,0,0,0,0,1.584678882,0,0,2.100370545,0,3.379124146,0.301029996,3.679763559,0,-0.301029996,1.792391689,0,3.679763559,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.306178729,0,0,2.204119983,0,3.306178729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.196294645,0,-0.301029996,1.986771734,0,3.115372737,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489794745,0,0,1.897627091,0,3.506828085,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.085882985,0,0,1.819543936,0,3.142787837,0,0,3.130922206,0,1.892094603,0,3.130922206,0,0,2.630309287,0,2.033423755,0,2.931339283,y
0,0.7369584,0,0,1.826074803,0,2.801416389,0,0,0,0,0,0,0,0,0,3.155354746,0,2.1430148,0,3.155354746,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.317072642,0,0,2.11058971,0,3.379124146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.30914668,0,0.477121255,1.505149978,0.477121255,3.253327923,0,0,3.052576852,0,0.301029996,0,3.052576852,0,3.396469907,2.671356171,0.301029996,1.838849091,0.301029996,3.4714017,y
0,3.37337148,0,0,0.903089987,0,3.674401476,0,3.473735257,0,0,2.217483944,0,3.473735257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.824796898,0,0.301029996,1.431363764,0.301029996,3.90644848,0.301029996,1.988528813,2.427810408,0.602059991,0,0.903089987,4.246600058,0,1.338956625,3.636828854,0.954242509,1.740362689,0.954242509,4.412697366,y
0.301029996,2.383650134,0,-0.301029996,1.612783857,0,3.497593487,0,0,0,0,0,0,0,0,0,2.749566274,0,2.053078443,0,3.351626265,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.146606861,0,0,2.155336037,0,2.714808585,0,1.575959838,0,0,1.748188027,0,3.679763559,0,0,3.396469907,0,1.832508913,0,3.396469907,y
0,1.558194971,0,0.477121255,1.86923172,0.477121255,3.585264386,0,1.165133367,0,0,1.954242509,0,3.119375877,0.301029996,0,1.365787127,0,1.568201724,0.301029996,3.403213625,0.301029996,0,2.892742613,-0.301029996,2.033423755,0,3.494802604,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091953161,0,0,1.662757832,0,3.219057959,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,1.88301923,0,0.124938736,1.301029996,0.602059991,3.512804901,0,0,1.305664848,0,2.049218023,0,3.138173761,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.930505254,0,0,0.954242509,0,3.407626509,0,0,0,0,0,0,0,y
0,3.138204664,0,0,0.77815125,0,3.138204664,0,0,2.678188589,0.301029996,1.301029996,0.301029996,2.963978618,0,0,0.748557775,0,1.924279286,0,3.139879086,0,0,2.127240386,0.301029996,1.447158031,0.301029996,3.440057256,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.533635524,0,-0.301029996,1.755874856,0,3.679763559,0,0,0,0,0,0,0,y
0,0.595412699,0,0,0.602059991,0,2.84826573,0,0,0,0,0,0,0,0,3.407626509,0,0,1.322219295,0,3.407626509,0,0,1.274605029,0,1.62324929,0,3.414484116,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949547388,0,0,1.447158031,0,3.139879086,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.046981787,0,0.301029996,0.954242509,0.301029996,3.348011783,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.169302314,0,0,2.195899652,0,3.169302314,0,0,0.981412682,0,0,0,3.243863772,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.696745052,0,0.477121255,2.071882007,0.477121255,3.489136742,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18309624,0,0.602059991,1.949390007,0.602059991,3.142137633,y
0,1.711494992,0,0.477121255,1.73239376,0.477121255,3.686937843,0,1.730276065,0,0.477121255,1.880813592,0.477121255,3.747309404,0,0,0,0,0,0,0,0,2.239045233,0,0,1.113943352,0,3.017196484,y
0,0,0,0,0,0,0,0,3.431117466,0,0,2.037426498,0,3.431117466,0,3.045222966,0,0,1.602059991,0,3.045222966,0,0,0,0,0,0,0,y
0.301029996,3.153177438,0,0.176091259,0.903089987,0.477121255,3.445329194,0.602059991,1.623025675,1.570338301,-0.124938737,1.949390007,0.477121255,3.73735957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,2.633108118,0,0,1.995635195,0,3.332078122,0,0,0,0,0,0,0,0,3.552909822,0,0.477121255,1.799340549,0.477121255,3.552909822,0,0,2.69351758,0,1.785329835,0,3.596607567,y
0,3.37265475,0,0,1.681241237,0,3.37265475,0,0,0,0,0,0,0,0,0,3.067772513,0,1.763427994,0,3.544893767,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.119477105,0,0.176091259,1.146128036,0.477121255,3.687678829,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.707350656,0,0,1.959041392,0,3.656740663,0,0,0,0,0,0,0,0,1.613857311,3.699679276,0.301029996,0.77815125,0.301029996,3.965748269,y
0,0,0,0,0,0,0,0,3.185183757,0,0.301029996,1.716003344,0.301029996,3.486213753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,3.565608431,1.122396081,0.903089987,1.838849091,0.903089987,4.125442206,0.602059991,3.655881434,1.789640287,0.176091259,0.698970004,0.77815125,4.212690096,0,0,0,0,0,0,0,0,3.5472547,0,0.301029996,1.832508913,0.301029996,3.848284696,y
0,1.56904213,0,0.301029996,1.995635195,0.301029996,3.493321416,0,0,0.495631288,0,1.51851394,0,2.662948622,0,0,2.443162974,0,1.322219295,0,3.395970697,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487469529,1.174273627,0.301029996,0.301029996,0.301029996,3.82989221,0,0,1.397407725,0,1.740362689,0,3.494317738,y
0,3.758484957,0,0,1.672097858,0,3.758484957,0.301029996,3.058472366,1.974058898,0,1.792391689,0.301029996,3.691275284,0,0,1.764689695,0,2.029383778,0,3.645503287,0,0,3.715514111,0,1.908485019,0,3.715514111,y
0,0,0,0,0,0,0,0,3.016042646,0,0,2.100370545,0,3.379124146,0,3.980793555,0,0,1.812913357,0,3.980793555,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.219057959,1.940873318,0.301029996,1.278753601,0.301029996,3.773064374,y
0,3.798948738,0,0,0,0,3.798948738,0.602059991,0,2.162192706,-0.602059991,1.880813592,0,4.081270799,0,0,0,0,0,0,0,0.301029996,4.349221851,4.022255967,0.477121255,1.73239376,0.77815125,4.566363459,y
0.477121255,2.181380532,0,-0.176091259,1.919078092,0.301029996,3.493393444,0,0,0,0,0,0,0,0,0,1.511326424,0,2.012837225,0,3.414416411,0,0,0,0,0,0,0,y
0.602059991,2.36684728,1.553211424,-0.301029996,0,0.301029996,3.77609673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,1.33389265,0,0.301029996,1.944482672,0.301029996,3.297680477,0.301029996,1.502337429,3.155354746,0.176091259,1.113943352,0.477121255,3.752708092,0,0,3.587035592,0.301029996,1.255272505,0.301029996,3.587035592,y
0,0,0,0,0,0,0,0,3.431117466,3.13008747,0.301029996,2.008600172,0.301029996,3.732147461,0,0,3.884747764,0,1.806179974,0,3.884747764,0,0,0,0,0,0,0,y
0,2.136274772,0,0,2.117271296,0,3.852278116,0,0,1.312217496,0,2.037426498,0,3.163475845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,1.515950655,1.209481695,0.477121255,0.77815125,0.477121255,3.845142152,0,0,3.90823872,0,2.037426498,0,3.90823872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,2.503212452,0,0,0.77815125,0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.297571045,0,0.301029996,1.84509804,0.301029996,3.297571045,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416402733,0,0,2.064457989,0,3.416402733,y
0,2.316964433,2.588258568,0.903089987,2.041392685,0.903089987,4.397854684,0.477121255,1.589643456,2.875662779,-0.176091259,1.681241237,0.301029996,4.043217184,0,0,1.912529537,0.477121255,1.643452676,0.477121255,3.991899709,0,0,2.892526655,0.602059991,1.414973348,0.602059991,4.223043403,y
0.477121255,3.302230701,0,-0.477121255,1.531478917,0,3.603260697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.477121255,2.375156861,0,-0.301029996,2.198657087,0,3.375156861,0,2.679267183,2.718395704,0.602059991,1.86332286,0.602059991,3.469784451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,3.431117466,0,0,2.041392685,0,3.431117466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0.477121255,2.734769694,0,-0.176091259,1.826074803,0.301029996,3.445125214,0.301029996,0,2.6404317,0,1.278753601,0.301029996,3.697550967,0,0,1.442227398,0,1.954242509,0,3.396469907,y
0,1.68042974,0,0.301029996,2.127104798,0.301029996,3.37062582,0,0,0,0,0,0,0,0.301029996,0,2.050340186,-0.301029996,2.173186268,0,3.164283539,0,0,1.938805539,0,2.041392685,0,3.783903579,y
0,1.059907754,0,0,0.903089987,0,3.302945803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01768135,0,2.033423755,0,3.494802604,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833086814,0,0.477121255,0.903089987,0.477121255,4.076124862,0.77815125,1.172057854,1.688374319,-0.477121255,1.612783857,0.301029996,3.559715724,y
